rxn_id,ligand,solvent,precursor,base,co_solvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,F1,F2,F3,F4,[Pd(OAc)2],[Pd(allyl)Cl]2,[Pd2(dba)3],Cs2CO3,K2CO3,K3PO4,KOH,KOMe,KOtBu,KOAc,KF,DIPEA,DBU,none,H2O,AP yield,AP selectivity
26414,CyPPh2,EtOAc,[Pd(OAc)2],KF,none,0.6799697985604367,0.2526780466628715,0.3505742541564037,0.4377159488989716,0.3859553928216611,0.295026464676878,0.3613985160926256,0.4109202207344659,0.2970758738634959,0.5482832873805249,0.3124955280516597,0.2165646343745685,0.4681046907511872,0.3425603031178102,0.868463337902067,0.1880571526035402,0.2847243729085627,0.4518549590151395,0.7985235011838083,0.2523851902461742,0.4571157786500153,0.3098471827519735,0.4957144020381997,0.4269861449714785,0.2221987646656096,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3399792194,0.5274404607
34917,CPhos-Hybrid,CPME,[Pd2(dba)3],DIPEA,H2O,0.2598118174588415,0.240850728377077,0.7323806522503258,0.5509902841680754,0.5591313983102528,0.1395283131959717,0.173617012460753,0.4634375340121572,0.5594780198382983,0.1970174804687738,0.628358355233165,0.3697322805224785,0.2497273090559554,0.4169981585354749,0.1480853562140026,0.165286370378393,0.5152538236511311,0.4584182145692568,0.5467356265720745,0.5076070918566213,0.1918607289912499,0.5956658579022096,0.3062884762903966,0.5182653873379357,0.6847779540283501,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01628015878,0.0
6438,cataCXium POMeCy,PhOMe,[Pd(OAc)2],DBU,none,0.4811183378351755,0.2073966283789297,0.0878380954712569,0.4016324205109705,0.446385013680675,0.210620826265572,0.2034299998374113,0.3063074344407855,0.4424124381046711,0.3355974006955081,0.3569995443377273,0.1855796814947657,0.3997523157097128,0.5577944484830388,0.3160118981637109,0.5363826920459288,0.5197942961858935,0.4157151536079104,0.2809018180713364,0.5722166698586235,0.6414517164909439,0.1797158554988486,0.4256873701611023,0.2316611803421428,0.5028251468479104,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
38723,TRIPPYPHOS,MeCN,[Pd(allyl)Cl]2,K2CO3,H2O,0.4724988490642151,0.922044172778945,0.36833282208434,0.1784467336400292,0.4973194740674349,0.327373872428376,0.3803816021010227,0.3276818915138811,0.524196583309126,0.5620654071479534,0.3492357659673014,0.3992705820849677,0.4112163548631751,0.2178518370237695,0.6700185221161503,0.2268125888647552,0.4291506044411847,0.3016055220094644,0.8591499947662351,0.799796815184864,0.4834556456377058,0.67914128316289,0.6301503944353168,0.7506561310617141,0.3068007906274205,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02875777192,0.0
51092,pta,PhOMe,[Pd(allyl)Cl]2,KOAc,none,0.9999999999999998,0.0,0.3274805785092604,0.2322817842270105,0.003966975552736,0.6539424467884349,0.3940238459905009,0.4130198782531141,1.0,0.1243798626719283,1.0,1.0,0.4751336074043896,0.5184604147075573,0.4717804589368666,0.4769328394085051,0.2138312221500259,0.0831830181712814,0.5163100429895383,0.5960801880583293,0.350835930355877,0.2724074634496106,0.5987571899617328,0.4293926199989573,0.5320491533725544,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13464,cataCXium PICy,EtOAc,[Pd(allyl)Cl]2,K3PO4,none,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1066667762,0.2219072596
55261,iPr-PhenCarPhos,MeCN,[Pd(OAc)2],Cs2CO3,H2O,0.4725081650909593,0.2635775385209586,0.0738406455925352,0.2045230985169499,0.4258505023139158,0.3041043905496752,0.3230826312719422,0.5203937980561559,0.3280838269010256,0.4434674866427268,0.5014974870866199,0.3521912672999283,0.4262091636617403,0.2824874248456268,0.1704069859903361,0.6273296329249629,0.5243516170161433,0.4398499676460558,0.8015066994453774,0.2182370106950426,1.0,0.6961110685725765,0.6396546795775587,0.6775477916992784,0.2898614559336889,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01023794831,0.0
13979,X-PHOS,iPr2O,[Pd2(dba)3],DBU,H2O,0.3938429915312159,0.3194064915333237,0.048684543965179,0.5308390797877277,0.3214999548515468,0.1269831384769174,0.6237681673242637,0.4346817152549032,0.4567525770063841,0.4248285375933835,0.4906304634824323,0.3577495079991386,0.3825087629220741,0.2949885482327021,0.7256581861138889,0.6270743362215911,0.4335860544158087,0.4816997137425525,0.6184897558999445,0.6300583548897949,0.1805074074736107,0.5587361548768991,0.3748213047739966,0.2847707709584357,0.3735147412416579,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26910,DavePhos,iPr2O,[Pd(allyl)Cl]2,KOtBu,none,0.4640827177906246,0.2562558777709499,0.0228256841454017,0.4718055247461065,0.4457240772307381,0.1563214127196768,0.4140844791482488,0.3337299240731014,0.5160067515782262,0.4706251831190567,0.4792708767317449,0.3055376223035352,0.4929197338365295,0.2639725419473585,0.433931118591874,0.2017949935691438,0.3429308998111525,0.7082481725347015,0.9061940138873088,0.5199031643290176,0.2714233906026747,0.5527979342086846,0.2990043960206697,0.5661783337187344,0.2808308970129719,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58308,QPhos,PhOMe,[Pd2(dba)3],KOMe,none,0.2658931444880549,0.9441443941052616,0.3153816117207177,0.1847391622675762,0.2591939536959857,0.1787788287682941,1.0,0.2364530954499806,0.0,0.4823563168810706,0.7191043988205122,0.7248407218752011,0.6201878707269884,1.0,0.0,0.4365606354730453,0.3932164810941903,0.5366116420042453,0.3937615554916479,0.4932034946732394,0.3453794250339499,0.3543816214304929,0.3865651557425758,0.2491840462218449,0.3580418710330502,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4155871458,0.5339606429
24781,RuPhos,CPME,[Pd(OAc)2],Cs2CO3,H2O,0.3832198515559148,0.2770261572951225,0.0341180960041474,0.5350037980180984,0.3383728142081741,0.2300592283681627,0.4871046741312692,0.285052719850866,0.4937811357003172,0.4629476426409377,0.4267936240143095,0.2394149926769471,0.4103074347994292,0.4793485664711681,0.5696634997776701,0.1690006571235652,0.4857736914186733,0.7292031363789022,0.2117058092088298,1.0,0.2312355869399301,0.229427498271885,0.2521732082765038,0.8465038435566352,0.5516371440020862,0.6507936507936507,0.1521739130434783,0.880597014925373,0.631578947368421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01817764282,0.0
26502,CyPPh2,MeCN,[Pd2(dba)3],K2CO3,none,0.6799697985604367,0.2526780466628715,0.3505742541564037,0.4377159488989716,0.3859553928216611,0.295026464676878,0.3613985160926256,0.4109202207344659,0.2970758738634959,0.5482832873805249,0.3124955280516597,0.2165646343745685,0.4681046907511872,0.3425603031178102,0.868463337902067,0.1880571526035402,0.2847243729085627,0.4518549590151395,0.7985235011838083,0.2523851902461742,0.4571157786500153,0.3098471827519735,0.4957144020381997,0.4269861449714785,0.2221987646656096,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08939286734,0.191365453
50193,Metamorphos,EtOAc,[Pd(allyl)Cl]2,KOAc,H2O,0.362364165368347,0.0281786244297126,0.4382599873708344,0.202892871504317,0.588187594959162,0.8000314551192159,0.2270802223789824,0.7278652868157153,0.1390905861385267,0.6298308648182127,0.0,0.608710648633846,0.4750256075926865,0.9327498109782206,0.9904131110221336,0.7985666170557519,0.2891570303468964,0.2252710677299257,0.5244066446284112,0.7275422978373058,0.0,0.5328126224731469,0.685383747646939,0.3708044782806797,0.1147953452617215,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34006,(1-Ad)3P,iPrOH,[Pd2(dba)3],KOH,none,0.6632368126387066,0.7073608899521188,0.4023663559638579,1.0,0.3841815506320141,0.1174057350256812,0.3494839189587231,0.3079386162026496,0.3081839176817006,0.4946409377928794,0.3301306019220092,0.7249666870077811,0.5950415050521016,0.4444106903592004,0.1977604749958098,0.575176014848779,0.7500822713273355,0.5726469378747598,0.4883552592831626,0.5936916822382534,0.6774172051781757,0.3218124097484522,0.7313478573639054,0.6124107124832339,0.3125841781472038,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7105263157894737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18969,PhDavePhos,iPr2O,[Pd(OAc)2],KOMe,H2O,0.4859780629570833,0.2414582873682554,0.2042618222719841,0.4005198873285391,0.479739926041367,0.1657925569329444,0.2040955283377691,0.3593500980262155,0.2962243301459435,0.6564190111804589,0.7383102874213967,0.3943904785532948,0.5528440444280379,0.3989040308603563,0.5603700922984308,0.4761508491541084,0.5677189033254355,0.4973959455930592,0.7034137223559527,0.3217977347600863,0.3378939652253691,0.1150020980601531,0.4381621210960194,0.5342929947104224,0.4158084481906927,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03326389855,0.0
