rxn_id,ligand,solvent,precursor,base,co_solvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,F1,F2,F3,F4,[Pd(OAc)2],[Pd(allyl)Cl]2,[Pd2(dba)3],Cs2CO3,K2CO3,K3PO4,KOH,KOMe,KOtBu,KOAc,KF,DIPEA,DBU,none,H2O
4075,cataCXium ABn,MEK,[Pd2(dba)3],KF,H2O,0.6351142784210414,0.5332107728576889,0.2146113087114689,0.5958268253609998,0.3623578160535662,0.2536536634489373,0.4668120724822911,0.4530286065345598,0.1557081112940919,0.3355068061202007,0.287251226748453,0.3455183662378049,0.4502914840848036,0.4828435181608799,0.8101509922151855,0.4460402340059616,0.5624194355490052,0.0,0.2328987372581158,0.5641004597998689,0.793376449569138,0.6708037920470755,0.4347187923293972,0.2820705286316932,0.4769268264473919,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48675,Amidolephos,MEK,[Pd(OAc)2],KF,H2O,0.4106214029552091,0.2414255686199043,0.1925446265581931,0.3606371539112386,0.3651733534776363,0.2421994233237753,0.3980674847368706,0.365674575160992,0.3658044946181882,0.3011811774215425,0.3577445582176181,0.2564769288147435,0.4068424888575323,0.6139600502246289,0.0698014578196635,0.3454102092680242,0.1805369976137628,0.3150039325557742,0.3929034974021382,0.7203499599782867,0.418179297192809,0.0675898201330792,0.5559521933002246,0.5590438690493238,0.2116906648379948,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24235,CyBippyPhos,MEK,[Pd2(dba)3],KF,H2O,0.269728792501744,0.2415057361138734,0.2888641913715659,0.2780602588205237,0.297520993686952,0.3929426124369914,0.3672816433681901,0.3371407993871411,0.2892652805773137,0.7046728410197745,0.2399673493914239,0.5976664680707573,0.3230074769596768,0.1059315244942861,0.3728925725427848,0.4165350799019681,0.1661397195760268,0.703718709335674,0.0,0.3574911019337002,0.7270969809733027,0.4094132373288918,0.1861617858559797,0.4248233553200546,0.4512332777805975,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48095,NPCy2-Phendolephos,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.4750637827844864,0.4045007374729323,0.2403157184594224,0.4149578096828393,0.7522741077638512,0.4624337767776282,0.5640629367148302,0.5489516267006802,0.522922127513636,0.0663086879079005,0.2562916953586525,0.553291053469728,1.0,0.1440311819930739,0.3447222855926326,0.6104320903355275,0.5294220440244195,0.2686425542218312,0.3415045888985949,0.156126844966663,0.2141216906333881,0.6018849224962102,0.2895272102486815,0.6610299647873681,0.5368212027219369,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2015,P(tBu)3,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.845118092316133,0.6954291767051386,0.2164457427847239,0.7612265224774846,0.3893142823739482,0.3932841349143264,0.1367678749079147,0.5831698717451903,0.4416237734553306,0.5327768944071207,0.2794691503813316,0.5585465237219929,0.3426392701178857,0.7071269057424039,0.1321019264844533,0.5405047576006363,0.5425622584924259,1.0,0.5542013209635828,0.2991218852845632,0.5352284035656498,0.3452585992117621,0.5448530622074979,0.5902108567134655,0.1768697302616318,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13475,cataCXium PICy,EtOAc,[Pd(allyl)Cl]2,KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41495,cataCXium PiPr,MEK,[Pd(allyl)Cl]2,KF,H2O,0.6107938461200941,0.280548104703101,0.0753906394330873,0.2585821643021868,0.4313243720355705,0.2883937033535753,0.2746890266347236,0.5130070048786628,0.3821844740008134,0.4799794600476118,0.4184597350933438,0.1472129644396189,0.3851437003421916,0.5302950826240588,0.1491729562676178,0.5695684554126477,0.6161355668124271,0.2842189181177334,0.1224955248958173,0.2459391419031179,0.6831166840439646,0.3597309894092317,0.5883444987425862,0.4470504961658783,0.4303838192424985,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40733,DMPP,2-MeTHF,[Pd2(dba)3],KOAc,H2O,0.5076356217199394,0.4548976933460676,0.4202638750862973,0.7160449372081034,0.4740708081899811,0.1502575609583342,0.0,0.0,0.5885945625652349,0.4942071994024222,0.7087313671159396,0.0270258208366456,0.7795192788613907,0.9608784559699048,0.7402921125824515,0.5876743550953019,0.0,0.2939867077633867,0.5547381177971052,0.2107013868484918,0.6154850862355714,0.8753428637266774,0.4050954492686959,0.3704129498092055,0.3718630033470112,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8375,cataCXium PInCy,MEK,[Pd(allyl)Cl]2,KF,H2O,0.4744891733029699,0.2641394359124477,0.1939118469748384,0.361711578074058,0.4087051823638087,0.1757517537501978,0.4111743183235123,0.3671617063542418,0.29479557137796,0.3268356243945668,0.4138293772975217,0.2211245950662411,0.5663733678301139,0.5411096331647318,0.0607010254170105,0.4010845831652532,0.3537006158310715,0.0278341561993469,0.3472309577328145,0.5246968053588036,0.5186791604106912,0.1880222649792875,0.5980336980355448,0.4905815495570343,0.5707589954191925,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9095,cataCXium PCy,MEK,[Pd(allyl)Cl]2,KF,H2O,0.5318365978317733,0.2197208649513382,0.042095746212259,0.4315070488025357,0.4196840894695808,0.2304105157022996,0.4003595838068611,0.3715634020926348,0.5494905852761464,0.4300781512938766,0.3262576463355803,0.0683825901642022,0.4956260877494299,0.4262270646822711,0.1989126486954718,0.4104233662271846,0.3047840848540933,0.2812819286502272,0.0783824666229973,0.7029062413144878,0.4720346446705149,0.1427097965842808,0.4467537618508466,0.6493121014469964,0.0362077327960459,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6235,cataCXium POMeCy,MEK,[Pd2(dba)3],KF,H2O,0.4811183378351755,0.2073966283789297,0.0878380954712569,0.4016324205109705,0.446385013680675,0.210620826265572,0.2034299998374113,0.3063074344407855,0.4424124381046711,0.3355974006955081,0.3569995443377273,0.1855796814947657,0.3997523157097128,0.5577944484830388,0.3160118981637109,0.5363826920459288,0.5197942961858935,0.4157151536079104,0.2809018180713364,0.5722166698586235,0.6414517164909439,0.1797158554988486,0.4256873701611023,0.2316611803421428,0.5028251468479104,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23615,BippyPhos,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.410372698017019,0.9050334492575084,0.4927657445766348,0.0878301650958855,0.4205290933455904,0.3956431703417854,0.3106179511590174,0.2666625970927166,0.4621666818010258,0.6483569094654509,0.2344533817812816,0.455507744917236,0.2932839947788609,0.2203616045195843,0.4456694674284986,0.5331894043388772,0.1995577993690206,0.4064768355466097,0.4912905819665014,0.7112595028946282,0.8010815116230303,0.4079019702693211,0.3945049065870686,0.4227316981158023,0.6183519523872782,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40773,DMPP,MEK,[Pd(allyl)Cl]2,KOAc,H2O,0.5076356217199394,0.4548976933460676,0.4202638750862973,0.7160449372081034,0.4740708081899811,0.1502575609583342,0.0,0.0,0.5885945625652349,0.4942071994024222,0.7087313671159396,0.0270258208366456,0.7795192788613907,0.9608784559699048,0.7402921125824515,0.5876743550953019,0.0,0.2939867077633867,0.5547381177971052,0.2107013868484918,0.6154850862355714,0.8753428637266774,0.4050954492686959,0.3704129498092055,0.3718630033470112,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10655,CY-VBRIDP,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.498539945999995,0.4319823612678241,0.1720004300110831,0.4382860727273287,0.4023409138729458,0.0552490438769892,0.5704802065560706,0.3449566673397914,0.3213164556635762,0.4640386453073328,0.4032930387993347,0.2243670011813726,0.3826632551294935,0.3411055192896434,0.1979783985924388,0.4561836397211636,0.0387023326040647,0.573756728169464,0.3951406967877029,0.1919601892947706,0.1836286993705999,0.5257522646852526,0.8330702388923337,0.3344748665089744,0.5674831268418525,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41635,cataCXium PiPr,MeCN,[Pd2(dba)3],KF,H2O,0.6107938461200941,0.280548104703101,0.0753906394330873,0.2585821643021868,0.4313243720355705,0.2883937033535753,0.2746890266347236,0.5130070048786628,0.3821844740008134,0.4799794600476118,0.4184597350933438,0.1472129644396189,0.3851437003421916,0.5302950826240588,0.1491729562676178,0.5695684554126477,0.6161355668124271,0.2842189181177334,0.1224955248958173,0.2459391419031179,0.6831166840439646,0.3597309894092317,0.5883444987425862,0.4470504961658783,0.4303838192424985,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54475,PAd2Cy,MEK,[Pd2(dba)3],KF,H2O,0.6589342154633077,0.5879857079086505,0.2915610816944602,0.8572495740037867,0.3911974643493792,0.1635375388417068,0.4068731870164297,0.2926595593709247,0.2919921257805599,0.4404075821626164,0.2753316547795515,0.5427426354571827,0.4669544547991792,0.4922878944882795,0.4694488340126161,0.457516217087575,0.6771536675657902,0.3516972532587648,0.447993724567061,0.3630983420916258,0.3506790706328769,0.330433905128777,0.5322213207692685,0.5902769979537668,0.3736829644267931,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48795,Amidolephos,MeCN,[Pd(OAc)2],KF,H2O,0.4106214029552091,0.2414255686199043,0.1925446265581931,0.3606371539112386,0.3651733534776363,0.2421994233237753,0.3980674847368706,0.365674575160992,0.3658044946181882,0.3011811774215425,0.3577445582176181,0.2564769288147435,0.4068424888575323,0.6139600502246289,0.0698014578196635,0.3454102092680242,0.1805369976137628,0.3150039325557742,0.3929034974021382,0.7203499599782867,0.418179297192809,0.0675898201330792,0.5559521933002246,0.5590438690493238,0.2116906648379948,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
