temperature_deg_c,time_h,scale_mol,stirring_shaking,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_eq,reagent_2_name,reagent_2_eq,catalyst_name,catalyst_eq,ligand_name,ligand_eq,solvent_1_name,solvent_1_fraction,product_1_smiles,AP yield,AP selectivity
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.205,0.535
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd2(dba)3],0.03,RockPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.037,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.562,0.818
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.575,0.845
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.413,0.638
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.426,0.684
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.291,0.632
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.520,0.919
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.492,0.813
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.646,0.906
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.608,0.899
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.520,0.840
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.201,0.477
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.431,0.754
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.431,0.696
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.434,0.676
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.752,0.860
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,diisopropylethylamine,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.015,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,RockPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.546,0.869
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd2(dba)3],0.03,RockPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.067,0.455
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.028,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.486,0.849
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.624,0.853
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.362,0.849
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.565,0.885
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.362,0.717
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.440,0.894
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.463,0.855
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBippyPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.534,0.860
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.138,0.382
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.128,0.326
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd(OAc)2],0.03,BippyPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.164,0.454
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.150,0.376
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,BippyPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.296,0.557
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd2(dba)3],0.03,CyBippyPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(OAc)2],0.03,CyBippyPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(OAc)2],0.03,CyBippyPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(OAc)2],0.03,RuPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.158,0.777
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.213,0.857
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.216,0.853
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.053,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.031,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.772,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.311,0.731
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.647,0.911
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.517,0.817
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.583,0.889
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.594,0.935
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.388,0.743
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.143,0.586
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.858,0.967
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.571,0.938
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.562,0.919
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.618,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.373,0.735
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.633,0.886
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.448,0.934
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.534,0.902
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.766,0.950
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.360,0.677
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.340,0.810
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.734,0.973
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.481,0.918
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.498,0.880
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.760,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.466,0.805
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.461,0.966
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.538,0.846
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.469,0.809
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.561,0.934
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.842,0.960
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.371,0.681
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.430,0.833
